Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,Agriculture value added(in USD),Renewable Energy Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
29184133.0,14163015.0,15021118.0,17.261,4.928,6.0,27.56528,13.39134,8.718672,19.915,3.05,297951667650.449,34125456622.4217,2.16,72.341,77.485,99.3454513549805,35.6598587036133,99.6830062866211,,2011,Malaysia
28717731.0,13925419.0,14792312.0,17.002,5.009,6.0,27.61269,13.30248,8.635258,20.05891,3.39,255017645207.18,25731066001.7256,1.96,72.091,77.124,98.6539611816406,36.6847114562988,98.5872421264648,,2010,Malaysia
28217204.0,13686532.0,14530672.0,17.348,4.96,6.0,27.01228,13.49623,8.821619,19.5564,3.66,202257458160.849,18646317414.1137,2.27,71.953,76.79,98.3973999023438,35.2378311157227,101.761451721191,,2009,Malaysia
27664296.0,13437576.0,14226719.0,17.36,4.817,6.0,28.67352,13.9589,9.31074,21.78871,3.32,230811591306.52,23008643517.362,3.04,72.148,76.576,98.1771621704102,33.2592582702637,99.6055068969727,,2008,Malaysia
27092604.0,13179771.0,13912833.0,17.077,4.705,6.0,28.46163,14.73004,9.961785,22.31543,3.23,193549547954.753,19329355312.1735,2.85,72.144,76.474,97.7731399536133,29.8576602935791,95.9062805175781,,2007,Malaysia
26509413.0,12916424.0,13592989.0,17.308,4.603,6.0,30.2586,14.63247,9.983754,24.72756,3.32,162692260155.07,14007775683.5773,3.13,72.078,76.432,97.2874221801758,28.2458801269531,95.3494110107422,,2006,Malaysia
25923536.0,12651740.0,13271796.0,17.722,4.516,6.0,29.72903,14.63755,10.13258,24.37993,3.53,143534418452.154,11859232348.482,3.01,71.935,76.437,96.882080078125,27.6870899200439,97.3357391357422,,2005,Malaysia
25333247.0,12385554.0,12947693.0,18.4,4.488,6.0,30.12575,14.55583,10.44915,24.84544,3.54,124749473684.211,11565526315.7895,3.22,71.695,76.276,96.1277236938477,30.2977600097656,93.4025421142578,,2004,Malaysia
24739411.0,12118281.0,12621130.0,19.339,4.43,6.0,32.02294,14.26777,10.95026,26.85053,3.61,110202368421.053,10255526315.7895,3.33,71.563,76.194,94.1330032348633,31.4712009429932,91.317497253418,,2003,Malaysia
24142445.0,11850120.0,12292325.0,20.091,4.43,9.0,31.98327,14.92749,11.59996,27.25518,3.48,100845526315.789,9061052631.57895,3.57,71.403,75.857,94.6432189941406,28.7301807403564,93.6772079467773,,2002,Malaysia
23542517.0,11581251.0,11961265.0,21.523,4.435,9.0,33.10748,15.13182,12.02792,29.68232,3.53,92783947368.4211,7432894736.84211,4.26,71.158,75.66,98.2948989868164,26.4246406555176,,,2001,Malaysia
22945150.0,11313791.0,11631359.0,23.047,4.584,9.0,32.1837,18.36341,14.10821,28.88998,3.0,93789736842.1053,8065000000.0,4.44,70.57,75.11,101.561088562012,27.0150604248047,106.091003417969,,2000,Malaysia
22368655.0,11042420.0,11326235.0,24.118,4.722,9.0,31.69906,18.37222,13.57544,28.71451,3.43,79148421052.6316,8581578947.36842,4.92,70.047,74.664,99.7763137817383,23.906400680542,100.204322814941,,1999,Malaysia
21810542.0,10765935.0,11044606.0,24.935,4.718,9.0,31.77008,18.79738,15.10566,28.26924,3.2,72167498980.8398,9607113738.27966,4.58,69.943,74.542,100.795890808105,22.888219833374,101.907707214355,,1998,Malaysia
21249178.0,10488071.0,10761106.0,25.87,4.627,9.0,33.66671,17.28556,14.30613,29.80449,2.45,100005323301.867,11101923486.4078,4.21,70.074,74.64,100.911262512207,28.8455085754395,,,1997,Malaysia
20689051.0,10211073.0,10477978.0,26.583,4.563,9.0,32.23721,19.36114,17.08829,29.5441,2.52,100855393910.486,11780348199.3799,4.9,70.147,74.65,102.76148223877,28.8455085754395,,,1996,Malaysia
20136888.0,9938199.0,10198689.0,27.057,4.494,9.0,32.33921,19.97148,16.93912,31.26492,3.15,88705342902.7113,11486842105.2632,6.16,70.219,74.692,102.050827026367,11.5790195465088,,,1995,Malaysia
523787.0,222471.0,301315.0,19.841,6.208,7.0,20.98223,29.10045,30.14557,11.87949,4.883,6189865408.23158,3638505418.42264,5.285,68.479,74.716,100.911262512207,28.8455085754395,,,2022,Maldives
521457.0,220721.0,300736.0,14.088,3.02,7.0,26.4179,10.52856,3.778919,16.2113,5.257,5405557161.73799,284647644.969437,1.04,79.082,81.019,100.911262512207,28.8455085754395,,99.4300003051758,2021,Maldives
514438.0,217316.0,297122.0,14.576,3.001,7.0,25.98755,11.04547,3.942438,16.39156,5.34,3746329358.28788,299889147.09816,1.28,78.85,81.273,97.830451965332,28.8455085754395,,,2020,Maldives
504508.0,212884.0,291624.0,15.001,2.858,7.0,24.87342,10.00217,3.433576,16.48892,4.56,5609385433.592,258255452.687459,1.11,79.323,81.162,97.1278533935547,36.2683715820312,91.7524185180664,,2019,Maldives
489758.0,206793.0,282965.0,15.531,2.828,7.0,24.14672,9.171635,2.943726,18.08449,4.971,5300949822.99805,277549955.546707,1.12,79.21,81.074,96.5892333984375,28.8455085754395,91.4787826538086,,2018,Maldives
472442.0,199814.0,272628.0,16.126,2.784,7.0,23.62388,8.716962,2.637837,19.831,5.371,4754185598.8417,254423189.172036,1.25,79.102,81.058,96.9436416625977,34.778018951416,92.9155807495117,,2017,Maldives
454252.0,192534.0,261719.0,16.794,2.738,7.0,23.72829,8.551278,2.423587,21.83392,5.77,4379134272.943,248535897.737761,1.21,79.146,80.814,98.1044464111328,28.8455085754395,97.057243347168,98.7536468505859,2016,Maldives
435582.0,185089.0,250493.0,17.465,2.718,7.0,23.26216,8.32646,2.65944,23.02387,6.618,4109416450.22514,228677089.502825,1.43,78.941,80.675,99.0130920410156,28.8455085754395,94.8247680664062,,2015,Maldives
416738.0,177596.0,239142.0,18.044,2.718,7.0,22.70811,7.972797,2.844299,24.25846,7.521,3697353155.04883,196225421.439992,1.2,78.662,80.406,96.802604675293,13.65797996521,94.6606369018555,99.2683792114258,2014,Maldives
400728.0,172215.0,228512.0,18.895,2.793,7.0,21.19911,9.007427,3.033564,23.02639,8.393,3295009231.00739,178373151.741533,1.26,78.245,80.103,95.7495346069336,28.8455085754395,89.1418533325195,,2013,Maldives
387539.0,168923.0,218617.0,19.865,2.873,7.0,19.87239,10.14512,3.261254,21.83602,9.216,2886163937.77963,149809363.563382,1.2,77.947,79.611,97.5583877563477,28.8455085754395,93.0855484008789,,2012,Maldives
374440.0,165635.0,208805.0,20.527,3.004,7.0,18.72961,11.21401,3.407028,20.69086,10.149,2774350163.34773,149416363.809769,1.34,77.291,79.188,100.484916687012,28.8455085754395,101.261581420898,,2011,Maldives
361575.0,162405.0,199169.0,21.165,3.112,7.0,17.43022,12.59738,3.678034,19.55317,11.008,2588176054.6875,145820960.9375,1.36,76.769,78.795,102.20711517334,28.8455085754395,104.890487670898,,2010,Maldives
349037.0,159298.0,189739.0,21.644,3.258,7.0,16.31094,14.02111,3.9754,18.48076,11.7,2345294875.0,127102828.125,1.49,76.099,78.324,104.686576843262,28.8455085754395,109.32202911377,,2009,Maldives
336883.0,156341.0,180542.0,21.371,3.387,7.0,17.3956,14.60126,4.646929,20.80614,10.816,2271646187.5,156190367.1875,1.53,75.551,77.829,105.49405670166,11.3848495483398,105.179656982422,,2008,Maldives
325126.0,153543.0,171583.0,20.554,3.622,7.0,18.28343,15.42493,5.549738,23.14419,9.702,1868383460.9375,115192484.375,1.52,74.614,77.091,107.769149780273,10.302300453186,,,2007,Maldives
314401.0,150904.0,163497.0,19.584,3.74,7.0,19.4546,16.2198,6.439002,25.71576,8.783,1575200390.625,103886960.9375,1.63,73.985,76.652,112.658378601074,28.8455085754395,123.411239624023,99.3010101318359,2006,Maldives
307018.0,148456.0,158562.0,18.989,3.724,7.0,20.51734,17.4922,7.562215,28.50216,7.332,1163362437.5,89905015.625,1.95,73.588,76.307,114.222267150879,28.8455085754395,132.299575805664,,2005,Maldives
302135.0,146120.0,156014.0,18.861,3.984,7.0,22.41942,17.21323,8.017042,31.89415,6.372,1226829562.5,68508609.375,1.67,72.635,74.746,120.154891967773,28.8455085754395,,,2004,Maldives
297226.0,143768.0,153458.0,18.791,3.688,7.0,23.99579,17.79303,8.83414,35.18855,5.309,1052121054.6875,55880179.6875,2.22,73.183,75.184,121.526962280273,0.212899997830391,,,2003,Maldives
292284.0,141382.0,150901.0,18.952,3.82,7.0,22.56829,16.82552,8.081032,32.56824,4.169,897031250.0,3638505418.42264,1.78,72.554,74.209,122.174880981445,28.8455085754395,,,2002,Maldives
287324.0,138959.0,148364.0,19.464,4.087,7.0,21.15247,15.9399,7.329655,29.87365,3.034,870031653.109155,3638505418.42264,2.26,71.388,73.175,124.851081848145,28.8455085754395,,,2001,Maldives
282507.0,136593.0,145914.0,20.539,4.458,7.0,20.05914,14.43977,6.340281,27.22314,1.97,624337145.284622,3638505418.42264,2.34,70.16,71.763,127.288780212402,28.8455085754395,,98.1701202392578,2000,Maldives
278111.0,134467.0,143644.0,22.103,4.692,7.0,20.43349,15.50873,6.707272,29.40569,1.738,589239753.610875,3638505418.42264,2.2,69.374,70.975,126.769729614258,28.8455085754395,,,1999,Maldives
273796.0,132419.0,141377.0,24.013,4.878,7.0,20.79308,16.57856,7.043791,31.7011,1.503,540096397.621071,3638505418.42264,3.03,68.955,70.323,125.3798828125,28.8455085754395,,,1998,Maldives
269040.0,130163.0,138876.0,25.971,5.042,9.0,21.1006,17.72935,7.414305,34.10048,1.267,508223602.378929,3638505418.42264,2.72,68.582,70.019,119.407600402832,28.8455085754395,116.486000061035,,1997,Maldives
263841.0,127688.0,136154.0,28.24,5.319,9.0,21.37523,18.97682,7.742878,36.6058,1.029,450382327.952421,3638505418.42264,3.16,68.091,69.451,122.243438720703,28.8455085754395,,,1996,Maldives
258208.0,124951.0,133257.0,30.575,5.854,9.0,21.77438,20.17282,8.029589,39.33319,0.79,398988954.970263,3638505418.42264,3.32,66.723,68.435,122.310081481934,28.8455085754395,,98.1701202392578,1995,Maldives
3398366.0,1712979.0,1685387.0,19.841,6.208,12.0,20.98223,29.10045,30.14557,11.87949,8.247,16810883360.913,2226835876.88365,5.285,68.479,74.716,95.5634613037109,64.3169937133789,95.7875595092773,,2022,Mongolia
3347782.0,1686321.0,1661462.0,21.413,6.131,12.0,20.8984,24.28524,22.98171,13.09727,7.75,15286441740.129,2012180954.13012,5.285,66.537,75.696,94.9856948852539,64.4591369628906,90.7440338134766,,2021,Mongolia
3294335.0,1658241.0,1636094.0,22.405,5.475,12.0,20.3732,25.14699,23.71727,13.05223,6.59,13312981427.4023,1726115415.59727,3.98,67.502,77.02,95.1245880126953,64.5476303100586,97.0319900512695,99.0743408203125,2020,Mongolia
3232430.0,1626335.0,1606094.0,23.292,5.499,12.0,20.85298,27.81512,26.3587,13.79862,5.443,14206359016.4014,1642025365.7604,3.32,67.254,76.645,96.0952453613281,63.4183692932129,96.7022552490234,,2019,Mongolia
3163991.0,1591658.0,1572333.0,23.836,5.663,12.0,20.61125,26.66359,24.44813,13.34628,5.38,13178094719.8612,1505993260.13028,3.26,66.811,75.829,96.7014617919922,59.998477935791,97.2026443481445,96.6399993896484,2018,Mongolia
3096030.0,1557431.0,1538598.0,24.222,5.994,12.0,19.21977,28.78245,26.13844,12.00618,6.36,11480847740.0839,1278648794.35613,3.19,66.328,74.293,96.3200607299805,61.9048805236816,93.2745208740234,,2017,Mongolia
3029555.0,1523921.0,1505633.0,25.365,6.075,12.0,18.99069,30.36017,27.96399,12.62108,7.24,11181350649.2247,1411963481.99412,3.39,65.881,74.048,97.6402206420898,63.4426078796387,96.7439193725586,,2016,Mongolia
2964749.0,1491107.0,1473641.0,26.352,6.158,12.0,20.28642,28.4532,26.9651,12.93266,4.86,11619892592.6599,1635988287.43881,3.55,65.534,73.684,98.0040283203125,68.2348556518555,99.2064743041992,,2015,Mongolia
2902823.0,1459613.0,1443209.0,26.677,6.276,12.0,20.72046,27.97516,26.21444,13.65769,4.8,12226514666.0404,1631166352.9177,3.34,65.074,73.283,100.203521728516,64.2944488525391,,,2014,Mongolia
2845153.0,1430076.0,1415077.0,26.333,6.393,12.0,20.41915,29.81671,28.30947,13.69754,4.23,12582122604.1921,1687773785.69519,3.01,64.594,72.884,107.471267700195,60.3610229492188,,,2013,Mongolia
2792349.0,1402736.0,1389613.0,25.297,6.514,12.0,18.17203,35.01942,34.08031,11.41772,3.9,12292770631.1967,1383923136.46341,2.97,64.112,72.46,114.09058380127,58.9903564453125,,,2012,Mongolia
2743938.0,1377389.0,1366548.0,24.13,6.741,12.0,17.3404,33.03238,32.48406,11.95796,4.77,10409797375.1152,1072974959.48622,4.04,63.546,71.694,117.345191955566,56.7441596984863,,,2011,Mongolia
2702520.0,1356147.0,1346373.0,23.349,6.729,12.0,16.23573,33.52736,32.1697,11.63681,6.55,7189482000.66686,843510519.338005,4.46,63.01,71.843,118.511238098145,53.4943809509277,,98.4602508544922,2010,Mongolia
2666713.0,1338545.0,1328168.0,23.613,6.808,12.0,14.94154,40.01384,38.66314,10.83261,5.86,4583850367.88972,818879110.234769,4.43,62.57,71.472,107.182289123535,53.3564682006836,,,2009,Mongolia
2633887.0,1322575.0,1311312.0,22.753,6.817,12.0,15.22798,40.58997,39.12769,11.55737,5.56,5623216609.65069,1080508088.33673,4.66,62.182,71.103,98.7987289428711,49.978889465332,,,2008,Mongolia
2605643.0,1308854.0,1296789.0,21.352,6.843,12.0,13.68678,41.57824,40.17976,10.65613,7.2,4234999702.69446,780424279.431337,4.7,61.71,70.796,96.9940414428711,47.763599395752,,,2007,Mongolia
2581242.0,1296962.0,1284280.0,19.841,6.875,12.0,12.61257,40.97689,38.96863,9.906192,7.127,3414055662.58063,602364743.384435,4.48,61.204,70.436,99.6550674438477,47.4592208862305,,,2006,Mongolia
2559255.0,1286180.0,1273074.0,18.673,6.992,9.0,12.34779,42.02521,40.13638,9.600906,7.042,2523471601.80211,499595910.740262,5.34,60.376,70.15,97.9627914428711,43.8617782592773,98.7808990478516,,2005,Mongolia
2537949.0,1275713.0,1262236.0,18.477,6.869,9.0,13.23574,41.55889,40.07537,10.87695,6.815,1992066808.09598,399006529.933855,5.76,60.379,69.929,110.112533569336,39.715259552002,99.5769500732422,,2004,Mongolia
2516454.0,1265190.0,1251264.0,18.675,7.005,9.0,11.92551,46.69219,45.00585,9.770063,6.8,1595297355.78349,294165130.392311,6.09,59.813,69.344,106.160316467285,36.8122406005859,99.6426620483398,,2003,Mongolia
2494617.0,1254668.0,1239950.0,19.378,7.229,9.0,14.32018,44.9472,42.75222,12.24253,6.2,1396555719.97409,264216126.197537,6.51,59.49,68.112,101.283798217773,34.6594314575195,96.3195724487305,,2002,Mongolia
2472601.0,1244391.0,1228209.0,19.935,7.238,8.0,13.66097,48.34795,45.98023,11.58174,6.143,1267997934.3125,291245019.142341,6.09,59.714,67.189,99.8385391235352,33.1405296325684,91.1155624389648,,2001,Mongolia
2450979.0,1234617.0,1216362.0,20.419,7.359,8.0,14.14092,48.64028,45.88359,12.29688,6.086,1136896123.61298,311765687.651213,5.73,60.028,65.86,97.242431640625,29.1881694793701,86.7894287109375,97.7101211547852,2000,Mongolia
2428488.0,1223662.0,1204825.0,20.769,7.502,8.0,15.53584,49.48376,47.71693,13.29269,5.939,1057408588.68269,335175609.276345,3.59,59.947,65.189,95.6018905639648,25.9648494720459,86.1917266845703,,1999,Mongolia
2405148.0,1211405.0,1193744.0,21.097,7.874,8.0,15.8214,49.73507,48.03321,13.60024,5.843,1124440204.40161,364693838.020841,3.74,59.137,64.492,93.6298904418945,20.4272193908691,86.7099533081055,,1998,Mongolia
2381771.0,1199090.0,1182681.0,21.847,8.395,9.0,16.70373,48.94791,46.87612,14.39963,5.74,1180934202.83801,380696387.296042,3.39,58.102,63.665,90.871452331543,17.8041305541992,74.7586669921875,,1997,Mongolia
2357033.0,1186139.0,1170894.0,22.992,8.719,9.0,17.46365,46.53074,44.57632,15.63842,5.692,1345719472.35883,517792542.710379,3.44,57.62,63.126,91.6357803344727,15.753680229187,77.3034591674805,,1996,Mongolia
2330334.0,1172301.0,1158033.0,24.216,8.636,9.0,17.92598,46.14384,45.10086,15.91544,5.5,1452165005.2384,472575510.131294,3.01,58.102,63.214,84.8358383178711,14.1589698791504,72.2540435791016,,1995,Mongolia
54179306.0,27216740.0,26962566.0,19.841,6.208,5.0,20.98223,29.10045,30.14557,11.87949,4.96,59364362540.5524,12053518660.1621,5.285,68.479,74.716,100.911262512207,28.8455085754395,,,2022,Myanmar
53798084.0,27015414.0,26782671.0,17.103,9.769,5.0,20.98223,29.10045,30.14557,11.87949,4.96,65124769601.7482,15264506486.8883,5.285,62.546,69.001,100.911262512207,28.8455085754395,,,2021,Myanmar
53423198.0,26817022.0,26606176.0,17.363,8.819,5.0,18.5773,46.46758,39.22812,18.01284,1.48,78930259068.5275,16523085145.2595,59.75,63.785,69.959,100.911262512207,28.8455085754395,,,2020,Myanmar
53040212.0,26616900.0,26423311.0,17.663,8.692,5.0,16.64056,49.7566,43.40185,16.66362,0.41,68697761477.1809,14669754863.3168,58.89,63.572,69.799,100.911262512207,28.8455085754395,,95.4151229858398,2019,Myanmar
52666014.0,26421724.0,26244290.0,17.869,8.622,5.0,17.01677,48.93753,43.26037,16.68741,0.77,67144726167.9294,15445157400.5722,59.85,63.407,69.676,118.851997375488,20.3939208984375,103.588432312012,,2018,Myanmar
52288341.0,26225112.0,26063229.0,18.129,8.808,5.0,15.70391,51.33677,46.18983,15.12727,1.36,61449391917.1276,15311728852.7993,59.92,62.842,68.995,120.053680419922,28.8455085754395,,,2017,Myanmar
51892349.0,26019857.0,25872492.0,18.33,8.753,5.0,16.33901,51.38179,47.90514,14.90066,0.994,60291738934.7768,16118645513.9103,69.25,62.683,68.838,117.938522338867,28.8455085754395,,84.7511596679688,2016,Myanmar
51483949.0,25808518.0,25675431.0,18.402,8.673,5.0,16.76571,51.68998,49.86751,14.47792,0.77,63045306513.9317,17193853730.7675,70.43,62.535,68.744,100.911262512207,28.8455085754395,,,2015,Myanmar
51072436.0,25595912.0,25476524.0,18.404,8.804,5.0,16.69411,52.25576,50.60383,14.4218,0.723,63264892768.3726,18113786672.7814,72.43,62.095,68.168,113.224067687988,28.8455085754395,,,2014,Myanmar
50648334.0,25377710.0,25270624.0,18.573,8.799,5.0,16.87593,52.34326,50.94268,14.45922,0.722,60572257122.2962,18189437075.5971,75.96,61.899,67.873,100.911262512207,28.8455085754395,,,2013,Myanmar
50218185.0,25156858.0,25061327.0,18.762,9.023,5.0,17.08261,52.38486,51.19595,14.56906,0.731,58318677644.9492,18367367423.7896,78.46,61.247,67.182,100.911262512207,13.6632795333862,,,2012,Myanmar
49794522.0,24939195.0,24855326.0,19.104,9.026,5.0,17.39702,52.35398,51.35769,14.87921,0.719,54118601974.7947,18675979617.6018,84.08,60.989,66.963,100.911262512207,14.2016801834106,,,2011,Myanmar
49390988.0,24732646.0,24658341.0,19.409,9.214,5.0,17.63237,52.33711,51.44601,14.75594,0.696,37796052938.7278,14147247649.3287,84.93,60.573,66.215,108.505020141602,28.8455085754395,94.0639877319336,,2010,Myanmar
49015836.0,24541072.0,24474765.0,19.813,9.193,5.0,17.43641,52.93912,52.14293,14.83424,0.69,29455165594.6859,11520390435.3493,85.77,60.333,66.118,107.802177429199,28.8455085754395,92.8484497070312,,2009,Myanmar
48729486.0,24402770.0,24326716.0,20.151,12.149,5.0,17.19111,53.52744,52.8228,14.89976,0.682,23013015832.1023,9579855637.53522,85.62,55.207,57.787,107.904388427734,28.8455085754395,92.4023590087891,,2008,Myanmar
48445647.0,24266155.0,24179492.0,20.592,9.409,5.0,16.82618,54.34169,53.75415,14.88829,0.669,15591182544.7092,6793510533.90691,80.5,59.578,65.301,106.309623718262,10.9157104492188,90.2322463989258,,2007,Myanmar
48088274.0,24084184.0,24004090.0,20.837,9.562,5.0,16.27757,55.42187,54.91196,15.12807,0.661,11863016315.2934,5348584764.59262,81.32,59.14,64.781,105.356552124023,28.8455085754395,88.9234924316406,,2006,Myanmar
47724471.0,23897578.0,23826893.0,21.25,9.628,5.0,15.80151,56.24977,55.82066,14.9687,0.656,10588433068.8549,5009940761.21448,79.58,58.619,64.761,104.557670593262,28.8455085754395,,,2005,Myanmar
47338446.0,23698591.0,23639855.0,21.784,9.736,5.0,15.2539,57.26022,56.94914,14.76977,0.653,9390855297.73553,4629057031.03159,80.25,58.311,64.368,103.713706970215,28.8455085754395,82.3989791870117,,2004,Myanmar
46924293.0,23484720.0,23439572.0,22.421,9.812,5.0,14.66395,58.23813,58.04282,14.49393,0.656,7754647428.07323,4053212438.2447,79.86,57.875,64.306,102.240440368652,28.8455085754395,79.8667526245117,,2003,Myanmar
46480230.0,23255648.0,23224582.0,23.012,9.876,5.0,14.04385,59.39855,59.36586,14.25962,0.663,6110632857.66584,3392083037.80632,83.05,57.733,63.918,99.4884719848633,28.8455085754395,78.0184173583984,,2002,Myanmar
46014826.0,23015840.0,22998986.0,22.978,9.943,5.0,13.44646,60.55054,60.69501,14.06234,0.656,6220270632.33592,3554268281.74179,82.48,57.314,63.748,99.2190628051758,11.6127595901489,77.6823501586914,,2001,Myanmar
45538332.0,22770251.0,22768081.0,22.942,9.995,5.0,12.82893,61.48259,61.76815,13.76035,0.654,6849321645.95623,3638505418.42264,80.17,57.179,63.338,100.538436889648,28.8455085754395,79.3667526245117,94.586311340332,2000,Myanmar
45041636.0,22514453.0,22527182.0,23.198,10.07,5.0,12.26282,62.33895,62.79155,13.33383,0.683,5643818689.479,3638505418.42264,81.91,56.797,63.202,97.8907165527344,28.8455085754395,74.0782165527344,,1999,Myanmar
44516185.0,22243440.0,22272745.0,23.603,10.06,5.0,12.0589,62.75973,63.33392,13.2733,0.703,4613071494.63459,3638505418.42264,83.36,56.705,63.123,100.911262512207,7.26316976547241,,,1998,Myanmar
43972046.0,21963537.0,22008508.0,24.075,10.296,9.0,11.71231,63.35447,64.08614,12.51634,0.699,5633070602.54016,3638505418.42264,85.16,56.271,62.44,106.498756408691,28.8455085754395,,,1997,Myanmar
43423369.0,21682342.0,21741026.0,24.583,10.411,9.0,11.0677,65.18314,65.99277,11.84239,0.692,5759624742.26804,3638505418.42264,84.61,56.063,62.029,111.89427947998,28.8455085754395,,,1996,Myanmar
42880186.0,21405344.0,21474841.0,24.984,10.737,9.0,10.45843,66.89046,67.76164,11.16594,0.686,4879257847.77122,3638505418.42264,85.22,55.559,61.142,113.542602539062,5.55975008010864,,,1995,Myanmar
30547580.0,15901334.0,14646246.0,19.841,6.208,9.0,20.98223,29.10045,30.14557,11.87949,11.119,40828247302.4851,8598734539.98532,5.285,68.479,74.716,118.803955078125,13.9988746643066,100.819229125977,,2022,Nepal
